request_id,sp_id,channel,platform,app_version,required_docs,required_count,status_code,previous_status,status_ts,step_latency_ms,missing_count,error_code,error_source,status_history
REQ000314,ENBD Tablet Banking,notification,ios,6.1.3,"[""Emirates ID Card"", ""Passport""]",2,S21,S20,2025-11-26 18:45:47,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21""]"
REQ000314,ENBD Tablet Banking,notification,ios,6.1.3,"[""Emirates ID Card"", ""Passport""]",2,S30,S21,2025-11-26 18:45:49,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30""]"
REQ000314,ENBD Tablet Banking,notification,ios,6.1.3,"[""Emirates ID Card"", ""Passport""]",2,S31,S30,2025-11-26 18:45:56,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000314,ENBD Tablet Banking,notification,ios,6.1.3,"[""Emirates ID Card"", ""Passport""]",2,S40,S31,2025-11-26 18:45:59,3000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000315,GIG,notification,android,6.4.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S00,,2025-11-17 13:03:00,0,0,,,"[""S00""]"
REQ000315,GIG,notification,android,6.4.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S01,S00,2025-11-17 13:03:03,3000,0,,,"[""S00"", ""S01""]"
REQ000315,GIG,notification,android,6.4.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S02,S01,2025-11-17 13:03:07,4000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000315,GIG,notification,android,6.4.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S03,S02,2025-11-17 13:03:12,5000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000315,GIG,notification,android,6.4.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S08,S03,2025-11-17 13:03:19,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000315,GIG,notification,android,6.4.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S10,S08,2025-11-17 13:03:21,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10""]"
REQ000315,GIG,notification,android,6.4.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S20,S10,2025-11-17 13:03:39,18000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20""]"
REQ000315,GIG,notification,android,6.4.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S21,S20,2025-11-17 13:03:47,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21""]"
REQ000315,GIG,notification,android,6.4.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S30,S21,2025-11-17 13:03:49,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30""]"
REQ000315,GIG,notification,android,6.4.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S31,S30,2025-11-17 13:03:56,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000315,GIG,notification,android,6.4.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S40,S31,2025-11-17 13:03:59,3000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S00,,2025-11-10 14:14:00,0,0,,,"[""S00""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S01,S00,2025-11-10 14:14:03,3000,0,,,"[""S00"", ""S01""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S02,S01,2025-11-10 14:14:08,5000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S03,S02,2025-11-10 14:14:12,4000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S08,S03,2025-11-10 14:14:20,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S11,S08,2025-11-10 14:14:22,2000,1,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S12,S11,2025-11-10 14:14:37,15000,1,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S13,S12,2025-11-10 14:14:47,10000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S20,S13,2025-11-10 14:15:03,16000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S21,S20,2025-11-10 14:15:12,9000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S30,S21,2025-11-10 14:15:14,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S31,S30,2025-11-10 14:15:22,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000316,Lulu,notification,ios,6.4.0,"[""Residence Visa""]",1,S40,S31,2025-11-10 14:15:26,4000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000317,Lulu,redirect,ios,6.4.1,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S00,,2025-11-24 11:47:00,0,0,,,"[""S00""]"
REQ000317,Lulu,redirect,ios,6.4.1,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S04,S00,2025-11-24 11:47:02,2000,0,,,"[""S00"", ""S04""]"
REQ000317,Lulu,redirect,ios,6.4.1,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S05,S04,2025-11-24 11:47:05,3000,0,,,"[""S00"", ""S04"", ""S05""]"
REQ000317,Lulu,redirect,ios,6.4.1,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S08,S05,2025-11-24 11:47:10,5000,0,,,"[""S00"", ""S04"", ""S05"", ""S08""]"
REQ000317,Lulu,redirect,ios,6.4.1,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S10,S08,2025-11-24 11:47:11,1000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10""]"
REQ000317,Lulu,redirect,ios,6.4.1,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S20,S10,2025-11-24 11:47:28,17000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20""]"
REQ000317,Lulu,redirect,ios,6.4.1,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S21,S20,2025-11-24 11:47:36,8000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21""]"
REQ000317,Lulu,redirect,ios,6.4.1,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S30,S21,2025-11-24 11:47:38,2000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30""]"
REQ000317,Lulu,redirect,ios,6.4.1,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S31,S30,2025-11-24 11:47:45,7000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000317,Lulu,redirect,ios,6.4.1,"[""Emirates ID Card"", ""Vehicle Registration""]",2,S40,S31,2025-11-24 11:47:48,3000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000318,National Bank of Fujairah,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S00,,2025-11-23 01:48:00,0,0,,,"[""S00""]"
REQ000318,National Bank of Fujairah,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S04,S00,2025-11-23 01:48:02,2000,0,,,"[""S00"", ""S04""]"
REQ000318,National Bank of Fujairah,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S05,S04,2025-11-23 01:48:05,3000,0,,,"[""S00"", ""S04"", ""S05""]"
REQ000318,National Bank of Fujairah,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S08,S05,2025-11-23 01:48:10,5000,0,,,"[""S00"", ""S04"", ""S05"", ""S08""]"
REQ000318,National Bank of Fujairah,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S10,S08,2025-11-23 01:48:11,1000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10""]"
REQ000318,National Bank of Fujairah,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S20,S10,2025-11-23 01:48:28,17000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20""]"
REQ000318,National Bank of Fujairah,redirect,ios,6.0.0,"[""Emirates ID Card"", ""Passport"", ""Residence Visa""]",3,S43,S20,2025-11-23 01:48:36,8000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S43""]"
REQ000319,ADNIC,notification,android,6.2.1,"[""Passport""]",1,S00,,2025-11-25 11:54:00,0,0,,,"[""S00""]"
REQ000319,ADNIC,notification,android,6.2.1,"[""Passport""]",1,S01,S00,2025-11-25 11:54:03,3000,0,,,"[""S00"", ""S01""]"
REQ000319,ADNIC,notification,android,6.2.1,"[""Passport""]",1,S02,S01,2025-11-25 11:54:07,4000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000319,ADNIC,notification,android,6.2.1,"[""Passport""]",1,S03,S02,2025-11-25 11:54:12,5000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000319,ADNIC,notification,android,6.2.1,"[""Passport""]",1,S08,S03,2025-11-25 11:54:19,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000319,ADNIC,notification,android,6.2.1,"[""Passport""]",1,S10,S08,2025-11-25 11:54:21,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10""]"
REQ000319,ADNIC,notification,android,6.2.1,"[""Passport""]",1,S20,S10,2025-11-25 11:54:39,18000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20""]"
REQ000319,ADNIC,notification,android,6.2.1,"[""Passport""]",1,S21,S20,2025-11-25 11:54:47,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21""]"
REQ000319,ADNIC,notification,android,6.2.1,"[""Passport""]",1,S30,S21,2025-11-25 11:54:49,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30""]"
REQ000319,ADNIC,notification,android,6.2.1,"[""Passport""]",1,S31,S30,2025-11-25 11:54:56,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000319,ADNIC,notification,android,6.2.1,"[""Passport""]",1,S40,S31,2025-11-25 11:54:59,3000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000320,Botim,redirect,ios,6.0.0,"[""Emirates ID Card""]",1,S00,,2025-11-01 11:59:00,0,0,,,"[""S00""]"
REQ000320,Botim,redirect,ios,6.0.0,"[""Emirates ID Card""]",1,S04,S00,2025-11-01 11:59:02,2000,0,,,"[""S00"", ""S04""]"
REQ000320,Botim,redirect,ios,6.0.0,"[""Emirates ID Card""]",1,S05,S04,2025-11-01 11:59:05,3000,0,,,"[""S00"", ""S04"", ""S05""]"
REQ000320,Botim,redirect,ios,6.0.0,"[""Emirates ID Card""]",1,S08,S05,2025-11-01 11:59:10,5000,0,,,"[""S00"", ""S04"", ""S05"", ""S08""]"
REQ000320,Botim,redirect,ios,6.0.0,"[""Emirates ID Card""]",1,S10,S08,2025-11-01 11:59:11,1000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10""]"
REQ000320,Botim,redirect,ios,6.0.0,"[""Emirates ID Card""]",1,S20,S10,2025-11-01 11:59:28,17000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20""]"
REQ000320,Botim,redirect,ios,6.0.0,"[""Emirates ID Card""]",1,S21,S20,2025-11-01 11:59:36,8000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21""]"
REQ000320,Botim,redirect,ios,6.0.0,"[""Emirates ID Card""]",1,S30,S21,2025-11-01 11:59:38,2000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30""]"
REQ000320,Botim,redirect,ios,6.0.0,"[""Emirates ID Card""]",1,S31,S30,2025-11-01 11:59:45,7000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000320,Botim,redirect,ios,6.0.0,"[""Emirates ID Card""]",1,S40,S31,2025-11-01 11:59:48,3000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000321,FAB Retail Banking,notification,ios,6.3.0,"[""Emirates ID Card"", ""Passport""]",2,S00,,2025-11-06 16:13:00,0,0,,,"[""S00""]"
REQ000321,FAB Retail Banking,notification,ios,6.3.0,"[""Emirates ID Card"", ""Passport""]",2,S01,S00,2025-11-06 16:13:03,3000,0,,,"[""S00"", ""S01""]"
REQ000321,FAB Retail Banking,notification,ios,6.3.0,"[""Emirates ID Card"", ""Passport""]",2,S02,S01,2025-11-06 16:13:07,4000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000321,FAB Retail Banking,notification,ios,6.3.0,"[""Emirates ID Card"", ""Passport""]",2,S03,S02,2025-11-06 16:13:12,5000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000321,FAB Retail Banking,notification,ios,6.3.0,"[""Emirates ID Card"", ""Passport""]",2,S08,S03,2025-11-06 16:13:19,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000321,FAB Retail Banking,notification,ios,6.3.0,"[""Emirates ID Card"", ""Passport""]",2,S10,S08,2025-11-06 16:13:21,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10""]"
REQ000321,FAB Retail Banking,notification,ios,6.3.0,"[""Emirates ID Card"", ""Passport""]",2,S20,S10,2025-11-06 16:13:39,18000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20""]"
REQ000321,FAB Retail Banking,notification,ios,6.3.0,"[""Emirates ID Card"", ""Passport""]",2,S21,S20,2025-11-06 16:13:47,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21""]"
REQ000321,FAB Retail Banking,notification,ios,6.3.0,"[""Emirates ID Card"", ""Passport""]",2,S30,S21,2025-11-06 16:13:49,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30""]"
REQ000321,FAB Retail Banking,notification,ios,6.3.0,"[""Emirates ID Card"", ""Passport""]",2,S31,S30,2025-11-06 16:13:56,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000321,FAB Retail Banking,notification,ios,6.3.0,"[""Emirates ID Card"", ""Passport""]",2,S40,S31,2025-11-06 16:13:59,3000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S00,,2025-11-12 19:24:00,0,0,,,"[""S00""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S01,S00,2025-11-12 19:24:03,3000,0,,,"[""S00"", ""S01""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S02,S01,2025-11-12 19:24:08,5000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S03,S02,2025-11-12 19:24:12,4000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S08,S03,2025-11-12 19:24:20,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S11,S08,2025-11-12 19:24:22,2000,2,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S12,S11,2025-11-12 19:24:37,15000,2,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S13,S12,2025-11-12 19:24:47,10000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S20,S13,2025-11-12 19:25:03,16000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S21,S20,2025-11-12 19:25:12,9000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S30,S21,2025-11-12 19:25:14,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S31,S30,2025-11-12 19:25:22,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000322,ADCB,notification,android,6.2.0,"[""Emirates ID Card"", ""Residence Visa""]",2,S40,S31,2025-11-12 19:25:26,4000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000323,InsureOne (Premier Insurance Brokers L.L.C-O.P.C),notification,android,6.0.0,"[""Residence Visa""]",1,S00,,2025-11-06 11:02:00,0,0,,,"[""S00""]"
REQ000323,InsureOne (Premier Insurance Brokers L.L.C-O.P.C),notification,android,6.0.0,"[""Residence Visa""]",1,S01,S00,2025-11-06 11:02:03,3000,0,,,"[""S00"", ""S01""]"
REQ000323,InsureOne (Premier Insurance Brokers L.L.C-O.P.C),notification,android,6.0.0,"[""Residence Visa""]",1,S02,S01,2025-11-06 11:02:07,4000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000323,InsureOne (Premier Insurance Brokers L.L.C-O.P.C),notification,android,6.0.0,"[""Residence Visa""]",1,S03,S02,2025-11-06 11:02:12,5000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000323,InsureOne (Premier Insurance Brokers L.L.C-O.P.C),notification,android,6.0.0,"[""Residence Visa""]",1,S08,S03,2025-11-06 11:02:19,7000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
REQ000323,InsureOne (Premier Insurance Brokers L.L.C-O.P.C),notification,android,6.0.0,"[""Residence Visa""]",1,S10,S08,2025-11-06 11:02:21,2000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10""]"
REQ000323,InsureOne (Premier Insurance Brokers L.L.C-O.P.C),notification,android,6.0.0,"[""Residence Visa""]",1,S42,S10,2025-11-06 11:17:21,900000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08"", ""S10"", ""S42""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S00,,2025-11-26 17:34:00,0,0,,,"[""S00""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S04,S00,2025-11-26 17:34:02,2000,0,,,"[""S00"", ""S04""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S05,S04,2025-11-26 17:34:05,3000,0,,,"[""S00"", ""S04"", ""S05""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S08,S05,2025-11-26 17:34:10,5000,0,,,"[""S00"", ""S04"", ""S05"", ""S08""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S11,S08,2025-11-26 17:34:12,2000,1,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S12,S11,2025-11-26 17:34:26,14000,1,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S13,S12,2025-11-26 17:34:37,11000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S20,S13,2025-11-26 17:34:53,16000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S21,S20,2025-11-26 17:35:01,8000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S30,S21,2025-11-26 17:35:03,2000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S31,S30,2025-11-26 17:35:10,7000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000324,AAE,redirect,ios,6.4.1,"[""Passport""]",1,S40,S31,2025-11-26 17:35:13,3000,0,,,"[""S00"", ""S04"", ""S05"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S00,,2025-11-26 02:39:00,0,0,,,"[""S00""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S06,S00,2025-11-26 02:39:02,2000,0,,,"[""S00"", ""S06""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S07,S06,2025-11-26 02:39:12,10000,0,,,"[""S00"", ""S06"", ""S07""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S08,S07,2025-11-26 02:39:17,5000,0,,,"[""S00"", ""S06"", ""S07"", ""S08""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S11,S08,2025-11-26 02:39:19,2000,1,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S12,S11,2025-11-26 02:39:31,12000,1,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S13,S12,2025-11-26 02:39:40,9000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S20,S13,2025-11-26 02:39:54,14000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S21,S20,2025-11-26 02:40:01,7000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S30,S21,2025-11-26 02:40:03,2000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S31,S30,2025-11-26 02:40:09,6000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31""]"
REQ000325,Beyon Money,qr,android,6.2.1,"[""Residence Visa""]",1,S40,S31,2025-11-26 02:40:12,3000,0,,,"[""S00"", ""S06"", ""S07"", ""S08"", ""S11"", ""S12"", ""S13"", ""S20"", ""S21"", ""S30"", ""S31"", ""S40""]"
REQ000326,ENBD Tablet Banking,notification,ios,6.4.1,"[""Emirates ID Card""]",1,S00,,2025-11-06 14:12:00,0,0,,,"[""S00""]"
REQ000326,ENBD Tablet Banking,notification,ios,6.4.1,"[""Emirates ID Card""]",1,S01,S00,2025-11-06 14:12:03,3000,0,,,"[""S00"", ""S01""]"
REQ000326,ENBD Tablet Banking,notification,ios,6.4.1,"[""Emirates ID Card""]",1,S02,S01,2025-11-06 14:12:08,5000,0,,,"[""S00"", ""S01"", ""S02""]"
REQ000326,ENBD Tablet Banking,notification,ios,6.4.1,"[""Emirates ID Card""]",1,S03,S02,2025-11-06 14:12:12,4000,0,,,"[""S00"", ""S01"", ""S02"", ""S03""]"
REQ000326,ENBD Tablet Banking,notification,ios,6.4.1,"[""Emirates ID Card""]",1,S08,S03,2025-11-06 14:12:20,8000,0,,,"[""S00"", ""S01"", ""S02"", ""S03"", ""S08""]"
